year,selling_price,transmission,potencia_motor_hp,nivel_seguridad,score_calidad,eficiencia_km_l,calidad_auto_num
2010,456497,1,391,2.7,6.9,9.71997636668947,1
2011,309188,0,357,1.8,6.4,9.990025224672223,1
2013,2179700,0,61,2.4,5.4,10.529932893807391,1
2003,1061403,0,112,2.1,5.8,9.45021605222028,1
2000,1466697,0,277,1.1,5.2,9.449991085755036,1
2023,1773580,0,119,2.3,7.6,13.230641132389676,2
2003,274731,0,94,1.1,4.2,9.449816151436742,0
2018,1253522,1,220,3.1,6.6000000000000005,11.87998898981558,1
2008,1580451,0,356,1.5,6.6000000000000005,9.449959753152667,1
2009,1036291,0,250,2.1,5.6000000000000005,9.44999213712848,1
2003,465505,0,319,1.4,5.0,9.450003642359984,1
2019,1349636,0,336,2.6,8.100000000000001,12.150038612878314,2
2008,1496846,0,171,1.6,5.6000000000000005,9.449988305917206,1
2012,150020,1,191,2.9,5.8,10.2600124556865,1
2011,681796,0,154,2.3,6.1,9.989983190181224,1
2010,116846,0,371,2.5,6.7,9.720001197855838,1
2011,1455402,1,300,2.9,6.800000000000001,9.990003823674003,1
2017,492985,0,319,1.8,7.5,11.610015543034775,2
2011,1588309,0,191,2.0,5.9,9.990009235906362,1
2015,426330,0,295,2.0,6.3,11.06985189404728,1
2004,840689,0,318,1.8,5.4,9.450005293892476,1
2019,600846,0,303,3.1,7.3,12.150047653085538,1
2011,617476,1,114,2.7,6.2,9.989986134647976,1
2020,619364,0,256,3.5,7.4,12.420161319756197,1
2010,2457698,0,142,1.1,5.4,9.720087163232964,1
2008,213148,0,347,1.7,6.7,9.449973913392462,1
2017,1703201,0,373,1.6,7.6,11.610065583119477,2
2002,165827,0,250,2.2,5.300000000000001,9.450119474313023,1
2019,1697128,1,276,3.3,7.6,12.150038060739693,2
2016,853767,0,304,1.7,7.3,11.338912133891212,1
2013,1876636,1,325,3.0,7.3,10.529984398806643,1
2000,340714,0,91,2.9,5.0,9.450128876044678,1
2016,137995,0,320,1.8,6.800000000000001,11.340022325999222,1
2007,2187810,0,216,1.7,6.2,9.4499860020945,1
2004,2467490,0,194,2.1,5.699999999999999,9.449983883098742,1
2004,1297155,0,317,2.0,5.5,9.44998262404286,1
2008,1001463,0,325,3.3,7.4,9.450136329835578,1
2002,750948,1,112,3.1,6.2,9.449978725001875,1
2018,118582,1,371,3.2,7.9,11.880044582164684,2
2022,487734,0,99,2.9,7.1,12.960082689373433,1
2008,193775,1,245,2.1,6.5,9.450079854966116,1
2021,1672320,0,306,2.6,7.199999999999999,12.689969125084447,1
2017,629779,0,135,1.6,5.699999999999999,11.60989010989011,1
2015,2417339,1,151,3.3,6.2,11.070080862533692,1
2000,1862867,0,280,1.3,5.9,9.45000071132862,1
2001,2477636,0,264,2.0,5.6000000000000005,9.450015317997046,1
2013,447152,0,173,1.3,5.300000000000001,10.530036363636365,1
2013,1443352,0,141,2.4,6.3,10.53001714147912,1
2000,400912,0,286,1.8,5.5,9.450036469730124,1
2015,2010783,0,81,2.1,5.9,11.070027565733673,1
2014,1142734,1,268,3.0,7.0,10.799987700381289,1
2014,2363349,0,331,1.5,6.1,10.79998531800288,1
2011,2009304,0,384,2.4,6.800000000000001,9.990008092992554,1
2015,818278,0,187,1.9,6.800000000000001,11.069812345381042,1
2013,2078277,0,307,1.8,6.0,10.529997940644806,1
2023,777402,0,332,2.8,7.6,13.229941373146492,2
2014,1520634,0,248,2.3,6.6000000000000005,10.800024304062518,1
2022,377526,0,390,2.1,8.0,12.960047134832031,2
2014,1095144,0,359,1.6,6.6000000000000005,10.800010756447143,1
2018,1172895,1,287,4.3,8.299999999999999,11.88003922038896,2
2007,323314,0,356,1.1,5.8,9.450007796722334,1
2001,694240,1,295,3.0,5.8,9.449994299095748,1
2001,1885003,0,293,1.6,6.1,9.450050932177293,1
2009,1990634,0,242,1.3,5.1,9.44998183045216,1
2002,2061022,0,318,1.9,5.8,9.449999469265144,1
2022,2357396,0,150,3.2,8.0,12.96,2
2016,64990,1,168,2.7,6.6000000000000005,11.340115678578805,1
2007,1041725,0,299,1.2,5.6000000000000005,9.449986978384118,1
2022,2276479,0,72,2.5,6.800000000000001,12.960001827443634,1
2003,2062039,0,238,2.5,5.4,9.450012344697427,1
2013,1519065,0,241,1.2,5.5,10.529967744355265,1
2020,2058580,0,205,2.2,6.5,12.419976771196284,1
2009,2139843,0,355,2.5,6.6000000000000005,9.450016421190917,1
2000,2350313,1,156,3.3,6.4,9.449881876476544,1
2003,1449509,1,268,3.1,6.3,9.44998123009482,1
2000,1450171,0,103,1.2,3.9,9.449987653530634,0
2016,2264934,1,293,2.4,7.0,11.339985807276838,1
2016,838797,0,152,1.3,6.1,11.33998803992824,1
2006,2481500,0,195,1.9,5.5,9.450028970045892,1
2022,448216,0,223,2.6,8.0,12.95999215318722,2
2019,102499,0,88,2.1,6.3,12.1499878256635,1
2014,1355599,0,276,1.4,6.800000000000001,10.79996964781986,1
2012,2478507,0,89,2.3,5.4,10.26002359940018,1
2001,1242555,0,307,2.2,5.5,9.450013196867944,1
2018,2295560,0,279,3.0,8.0,11.87999226524268,2
2023,421603,0,106,2.1,6.800000000000001,13.23000972522129,1
2012,2478079,0,221,2.3,6.3,10.260027371302243,1
2023,775311,1,203,3.8,8.2,13.230014017019828,2
2010,842904,1,307,2.7,7.199999999999999,9.720020532330873,1
2021,1251507,1,133,4.4,7.3,12.690002805096777,1
2014,1540194,0,88,1.0,5.300000000000001,10.80005702247636,1
2009,1237910,0,309,1.8,6.0,9.44999647756207,1
2008,2027146,0,180,2.2,5.699999999999999,9.449970743124634,1
2008,2293778,1,74,2.1,5.9,9.449719176250335,1
2019,1629872,0,279,2.5,7.3,12.149965153609742,1
2000,1179375,0,366,2.5,6.2,9.450013490235143,1
2016,1901246,0,371,1.3,6.7,11.340034306417223,1
2011,2382170,0,229,1.8,5.300000000000001,9.989975292043331,1
2009,1049529,0,234,2.1,5.5,9.449955167002914,1
2004,1377873,1,379,2.6,6.5,9.449988771614642,1
2017,626380,0,176,1.6,5.8,11.610030136477937,1
2014,2391059,1,61,2.1,5.8,10.799976540277411,1
2005,1671968,0,91,1.3,4.8,9.450018473467782,0
2006,2302507,0,369,2.3,7.0,9.450008264497836,1
2016,1538221,0,357,2.2,7.7,11.33997633217281,2
2005,2093303,0,217,1.5,5.0,9.449981090769633,1
2007,1842470,0,324,1.6,5.9,9.449916654038493,1
2011,1022461,0,334,1.7,6.3,9.989998492923592,1
2020,78887,0,193,2.5,6.6000000000000005,12.420014839130337,1
2013,1537964,0,316,2.0,6.2,10.529985392238146,1
2011,2319758,0,321,1.0,6.1,9.989774005522037,1
2022,301420,0,158,3.3,7.5,12.95996708424158,2
2009,1694306,0,216,1.5,6.1,9.45000830394766,1
2021,1028778,0,253,3.3,7.800000000000001,12.69004007215409,2
2019,695026,1,133,3.7,6.9,12.150000830201629,1
2014,713621,1,346,3.2,7.0,10.800079166769748,1
2006,1714278,0,131,2.2,5.4,9.4500124170717,1
2008,1913398,0,354,1.5,6.2,9.449959059371094,1
2009,2491470,0,372,2.0,6.4,9.450025931688524,1
2009,2075131,0,184,1.9,5.6000000000000005,9.4500023015666,1
2015,2367231,1,215,2.7,7.3,11.069972235465688,1
2006,1341527,0,90,1.7,5.0,9.449991556768476,1
2004,254470,1,72,2.5,5.300000000000001,9.450023629489603,1
2022,1404444,1,130,3.5,6.9,12.95997344012616,1
2002,1633527,0,110,1.8,5.0,9.449981432456068,1
2017,459336,0,124,1.0,5.699999999999999,11.609865470852018,1
2010,674559,0,104,2.4,5.699999999999999,9.719970402038973,1
2014,1150911,0,172,2.0,6.1,10.80018440463646,1
2020,2190467,1,112,3.7,6.7,12.419937312619242,1
2019,2080245,1,341,3.1,7.800000000000001,12.149629018961251,2
2004,1500095,0,169,1.9,5.9,9.449973007934648,1
2023,99334,1,203,3.0,8.2,13.229675080184077,2
2011,2334116,0,327,2.0,6.0,9.99002054593484,1
2003,1290844,0,305,1.1,4.8,9.44997763446218,0
2014,1950708,1,331,3.0,7.199999999999999,10.799960951873183,1
2008,256823,0,111,1.6,4.8,9.449992489545933,0
2006,1803542,1,276,3.0,6.4,9.449995942052508,1
2009,822333,1,142,2.2,6.2,9.450050345994816,1
2022,2309477,0,135,2.2,6.9,12.96003016591252,1
2012,729590,1,211,2.4,6.5,10.259932039759915,1
2007,1891041,1,173,2.6,5.4,9.449994437646012,1
2011,839097,0,117,1.4,5.300000000000001,9.98999968502945,1
2021,339169,0,226,2.1,7.1,12.689960229435467,1
2023,1013401,0,316,2.5,8.4,13.229584786471014,2
2018,1962669,0,147,3.1,6.4,11.87997761748902,1
2000,2005481,0,248,1.9,4.8,9.450011528297535,0
2015,1086484,0,107,2.4,6.4,11.06997357574456,1
2021,373392,1,121,3.7,7.1,12.68989259824957,1
2016,2432353,1,268,2.5,6.3,11.339968407485294,1
2017,1702108,0,267,2.0,7.4,11.609990749306196,1
2010,251703,0,128,1.6,5.4,9.719992731688508,1
2017,565728,1,128,3.9,7.199999999999999,11.61001027967814,1
2006,117173,0,111,2.4,5.1,9.450033111538582,1
2017,1684936,1,166,2.7,6.7,11.61006396105734,1
2007,284046,1,105,2.7,5.6000000000000005,9.44994341637578,1
2005,2342007,0,204,2.2,6.3,9.449971636776192,1
2006,406338,0,144,2.1,5.4,9.449983147363003,1
2022,1316702,0,89,2.8,7.6,12.95983606557377,2
2021,757717,0,236,2.1,7.1,12.690159003008164,1
2009,174716,0,92,2.5,5.8,9.44998030368142,1
2010,59907,0,373,1.6,6.3,9.720009105394947,1
2012,932257,0,293,1.5,5.5,10.260016465422613,1
2008,501095,0,226,2.5,6.0,9.449986803906045,1
2006,1557291,1,289,3.3,6.2,9.450019258448378,1
2008,1015701,0,308,1.5,6.0,9.450017335028312,1
2012,2416781,0,258,1.5,6.0,10.26000122902968,1
2002,1410247,1,96,3.1,5.8,9.449974485017217,1
2002,2080680,0,74,1.5,4.1,9.450006602095582,0
2000,2009612,0,152,1.4,4.8,9.449974962443664,0
2020,830504,0,325,3.5,7.6,12.41997584712652,2
2019,1869073,0,335,2.8,7.6,12.14997812178479,2
2001,2238157,0,181,2.1,5.9,9.450006586747463,1
2002,1071983,0,296,2.1,5.8,9.449928592727444,1
2014,1743495,0,196,2.1,6.9,10.79999626693296,1
2023,1388519,0,257,3.4,8.6,13.230043016483307,2
2005,1876650,0,335,1.8,6.6000000000000005,9.450117578842251,1
2012,1013843,0,123,2.1,5.4,10.259883816646676,1
2020,2032167,0,179,3.2,6.9,12.419905531869729,1
2000,1499238,0,194,2.4,5.5,9.450056969236613,1
2019,231532,0,161,3.1,7.1,12.150003643897511,1
2018,1418980,0,123,3.3,6.4,11.879986125563647,1
2000,2406825,1,363,2.1,5.6000000000000005,9.45008809086479,1
2020,1373663,0,285,2.2,6.800000000000001,12.41997932111666,1
2021,2315008,1,362,3.2,8.100000000000001,12.689947212715357,2
2001,433545,0,251,1.2,5.4,9.450016046213094,1
2014,1774391,0,382,1.1,7.1,10.800017070065506,1
2013,271099,0,232,1.2,5.8,10.529977835760178,1
2018,1825384,1,332,4.5,8.4,11.879792980998074,2
2010,1125947,1,253,2.4,6.2,9.71999639242131,1
2014,1197322,1,185,2.7,7.1,10.800024759857518,1
2005,1724112,1,263,3.2,6.4,9.44998332159668,1
2019,2435023,0,289,2.2,6.5,12.150079600705649,1
2008,688288,0,391,1.5,5.8,9.450017195918836,1
2004,1661961,0,86,1.2,4.9,9.44999069319786,0
2019,1011795,0,149,2.1,7.199999999999999,12.149985825286532,1
2001,727510,0,106,2.4,5.2,9.450027077441485,1
2005,2045258,0,174,2.3,5.2,9.449989390227437,1
2017,281944,1,99,3.3,6.4,11.61000171475783,1
2022,1950704,0,128,3.3,6.800000000000001,12.959964088795536,1
2018,156371,0,219,2.2,6.800000000000001,11.880025526483728,1
2008,2445968,0,159,2.2,6.2,9.45000098152765,1
2020,2181745,1,360,4.1,8.100000000000001,12.41996678667103,2
2023,457002,0,303,3.4,8.8,13.229865600717885,2
2005,1894823,0,395,1.3,5.9,9.44998747472032,1
2013,857734,0,389,1.6,6.0,10.52998012156428,1
2023,267872,1,96,3.4,6.800000000000001,13.229951889680722,1
2012,2494436,0,202,1.4,5.300000000000001,10.259999282194842,1
2010,2482652,0,390,2.0,6.5,9.71997875945078,1
2011,702739,0,324,1.2,6.2,9.98998186232332,1
2018,957779,0,141,2.7,7.3,11.87994831434277,1
2018,758074,0,284,3.0,8.0,11.879995567191678,2
2020,1820971,0,370,2.2,7.800000000000001,12.41996839702698,2
2018,2170966,0,196,2.4,7.4,11.880021605563432,1
2023,2302313,0,379,3.5,7.9,13.229946981357962,2
2012,2089242,0,100,2.2,5.2,10.260003166632735,1
2013,1180249,1,330,3.0,7.1,10.530006065489175,1
2023,1674804,0,95,3.3,7.4,13.230021537244363,1
2017,2233948,0,124,1.0,5.300000000000001,11.60991366298376,1
2011,1135052,0,92,1.0,4.4,9.989997820754244,0
2003,2042363,0,124,1.2,4.8,9.45001689961628,0
2009,2451574,0,182,1.7,5.1,9.44999039200615,1
2016,1276642,0,390,1.9,7.1,11.339819318971507,1
2003,2078978,1,235,2.2,5.9,9.450053332671844,1
2011,1900642,0,133,1.1,5.8,9.99000832639467,1
2012,176259,1,215,3.2,6.3,10.260006188456709,1
2003,1502757,0,75,1.7,5.4,9.449892370246353,1
2009,888628,1,85,3.5,6.1,9.449970212655735,1
2002,1459399,0,237,1.3,5.4,9.449860291834836,1
2014,1277933,0,113,2.0,5.9,10.799972430588264,1
2001,593708,0,265,2.2,5.699999999999999,9.450008365800608,1
2016,842650,0,200,2.3,6.6000000000000005,11.339952942569218,1
2005,174283,0,252,1.5,5.5,9.449988954809392,1
2007,493108,1,350,2.3,7.0,9.449990481966648,1
2002,2377613,1,266,2.3,6.4,9.449980526080802,1
2017,1963617,0,88,2.0,6.1,11.610026832080148,1
2021,2361354,0,218,2.8,8.0,12.690026194307732,2
2000,192298,1,327,2.9,5.8,9.450040045627745,1
2015,697396,0,128,1.0,5.0,11.069913456643476,1
2006,2393179,0,297,1.6,6.4,9.45002030515751,1
2002,1994353,0,91,1.5,4.3,9.449995700404164,0
2022,87117,1,325,4.3,8.6,12.959979623674744,2
2003,2075558,1,192,3.2,5.6000000000000005,9.449985882298709,1
2008,238349,0,342,1.6,6.0,9.449960413412365,1
2004,591661,0,226,1.9,6.1,9.449979878158782,1
2018,95452,0,336,2.1,6.800000000000001,11.879995228438506,1
2014,1105230,0,75,2.0,5.8,10.800062162696731,1
2007,998784,0,344,1.1,5.699999999999999,9.449985897074283,1
2005,1285789,0,309,2.1,5.4,9.450053859964092,1
2017,2270471,0,161,1.9,6.3,11.610045234752768,1
2018,942078,0,184,2.5,6.4,11.880006091061368,1
2023,269015,0,130,2.6,7.3,13.229979957521913,1
2014,1911591,1,269,3.1,7.6,10.799976959954629,2
2006,1871969,0,142,1.5,4.699999999999999,9.449952987434823,0
2009,1717106,0,268,2.5,6.800000000000001,9.449993909124132,1
2005,973864,1,73,2.7,5.4,9.450018428273069,1
2013,628256,0,356,1.7,6.2,10.530144025475863,1
2016,709103,0,133,1.9,6.1,11.34001027505096,1
2008,1498951,0,228,1.7,5.6000000000000005,9.449982759669796,1
2018,2310375,0,231,2.5,7.0,11.88000125194312,1
2004,2278742,1,388,2.2,6.5,9.449870252418023,1
2022,2425948,0,331,2.9,8.5,12.960035201753913,2
2006,1570253,0,185,2.1,5.6000000000000005,9.45007498977412,1
2018,1735978,1,83,4.4,7.0,11.880009585148889,1
2019,295615,0,336,2.0,7.199999999999999,12.149900478162394,1
2006,825492,1,246,2.1,6.0,9.449962997321215,1
2023,1038515,0,386,3.3,8.100000000000001,13.229971064156098,2
2001,1463209,0,194,1.9,5.300000000000001,9.450001931172991,1
2022,284537,0,222,3.4,8.4,12.959978816765018,2
2015,1271996,0,325,1.6,6.0,11.069982555073228,1
2012,126757,0,225,1.6,5.5,10.26000636146432,1
2007,1647259,0,347,1.5,6.5,9.450017029037255,1
2005,183407,0,377,1.2,5.8,9.449996643672533,1
2005,1724842,0,157,1.6,5.8,9.450044014084508,1
2008,1561904,0,311,1.0,5.0,9.449974557944282,1
2003,2391500,0,147,1.8,5.8,9.449977920612335,1
2010,705860,0,179,2.3,5.9,9.72000423345132,1
2004,1747405,0,109,1.5,5.5,9.450001988218386,1
2016,418742,0,100,1.1,5.8,11.339905074844834,1
2019,2359480,1,106,4.5,7.199999999999999,12.149998311210188,1
2006,448759,0,317,1.2,6.2,9.44998834333673,1
2014,757597,0,229,1.8,6.2,10.799842156386594,1
2014,1456891,0,63,2.2,5.4,10.800071787508973,1
2013,1743287,0,60,1.4,5.300000000000001,10.529990375674926,1
2012,795076,1,326,3.3,7.4,10.26000530623074,1
2010,580901,0,171,1.8,5.6000000000000005,9.719988681647765,1
2012,946465,0,70,1.5,5.300000000000001,10.25996232933191,1
2021,1296511,0,73,3.3,6.7,12.690022251441286,1
2023,912634,1,150,3.9,7.5,13.230007336757154,2
2008,2042335,0,279,2.9,5.8,9.450003551724954,1
2009,1620925,0,308,1.8,6.0,9.449851130960315,1
2003,135666,0,132,1.4,5.5,9.449976553664523,1
2016,885489,0,374,1.5,7.4,11.339973021219537,1
2013,855378,0,205,1.1,6.3,10.529973425881682,1
2023,659525,0,120,2.4,7.0,13.230035480454829,1
2017,317913,0,339,1.4,6.3,11.61002396880478,1
2010,1177775,0,86,1.1,4.6000000000000005,9.72003711323571,0
2015,2381083,0,350,1.2,7.1,11.070015435541816,1
2000,216234,0,81,1.4,4.2,9.45000975908254,0
2006,2102004,0,70,2.0,4.5,9.4499907176225,0
2009,2180586,0,183,1.3,5.300000000000001,9.450008801267382,1
2008,858534,0,183,1.8,5.1,9.450020624226593,1
2002,1120112,0,245,1.8,6.1,9.45001903188448,1
2021,1203215,0,157,3.3,7.0,12.68997458168946,1
2022,493604,0,135,2.9,6.6000000000000005,12.959968897468896,1
2013,1253307,0,191,2.4,6.5,10.529976954440702,1
2014,1863743,0,253,1.9,6.6000000000000005,10.800002450049613,1
2001,2251815,1,380,2.0,6.6000000000000005,9.450009821253191,1
2023,1997188,1,205,3.6,7.5,13.229932409097636,2
2013,73088,0,374,2.0,6.4,10.529969566750696,1
2015,1167040,0,338,1.7,6.7,11.069999618946005,1
2006,2139585,0,319,1.6,5.2,9.450016079214436,1
2003,1990929,0,303,2.0,5.8,9.449985439720445,1
2017,896430,1,293,2.4,7.3,11.609995019093477,1
2023,1925390,0,270,3.4,8.100000000000001,13.23009223999323,2
2004,2298323,0,355,1.6,5.5,9.450001746765572,1
2005,1845216,0,227,1.9,5.2,9.45006961144159,1
2006,1136315,0,238,2.5,6.0,9.450250448333437,1
2014,1238037,0,292,2.2,6.7,10.800035910114222,1
2000,67352,0,210,1.8,5.300000000000001,9.45000136720352,1
2023,176788,0,200,3.3,7.199999999999999,13.229632510208049,1
2003,464364,0,316,1.8,6.0,9.449982348344513,1
2000,2072875,0,391,1.7,5.9,9.450013522040926,1
2010,1026124,1,197,3.3,6.5,9.719995483798126,1
2017,690245,1,283,2.0,6.4,11.610018387474229,1
2013,592036,0,81,1.6,5.5,10.530006407062006,1
2021,1711500,0,148,2.5,7.0,12.690018949898318,1
2010,1787627,0,326,2.1,7.0,9.7199709513435,1
2009,165158,0,134,1.0,5.0,9.44998310239946,1
2016,1318165,0,149,2.0,5.6000000000000005,11.33997070288254,1
2003,1294930,1,331,2.5,6.800000000000001,9.449974013748198,1
2023,1852180,1,216,3.1,7.9,13.230015191822538,2
2014,1370966,0,217,2.5,7.1,10.800019265966672,1
2015,2389003,0,372,1.3,6.2,11.07005843121053,1
2020,2206547,0,124,2.5,6.4,12.420008442380752,1
2012,1052378,0,65,1.3,5.2,10.260028173567653,1
2008,1411020,1,136,3.0,6.5,9.44997512560204,1
2010,272143,0,150,2.2,5.699999999999999,9.720042294372714,1
2010,450623,0,350,2.3,6.5,9.72001727210922,1
2005,84111,0,187,1.5,5.2,9.449999467569668,1
2000,2353921,0,176,1.8,5.1,9.44997469208706,1
2021,532333,0,284,3.0,7.3,12.689997423763744,1
2005,1589605,1,374,2.9,6.9,9.450017589450868,1
2012,2365160,0,73,2.1,5.6000000000000005,10.260014241297108,1
2021,90565,1,233,4.2,7.7,12.690014977038514,2
2023,1329938,0,209,2.1,6.800000000000001,13.230033289201986,1
2021,661204,0,247,2.3,6.800000000000001,12.689972919430762,1
2004,1178128,1,144,3.1,5.8,9.45012689379374,1
2014,1088734,1,179,2.7,6.1,10.800031193678082,1
2017,88233,1,384,2.6,7.1,11.610011097482625,1
2019,1619986,0,202,2.7,7.3,12.150050016672225,1
2013,334839,0,365,1.6,6.5,10.530022455820614,1
2014,1057992,0,299,1.9,6.7,10.800026008973097,1
2004,1749304,0,271,1.5,6.1,9.450007015216643,1
2003,223806,0,243,2.0,5.0,9.450003297624768,1
2001,393401,0,250,1.3,4.6000000000000005,9.449968117516471,0
2006,2021443,1,85,3.1,6.3,9.45002126560049,1
2009,2452910,0,184,2.2,5.2,9.44997874487188,1
2015,294300,1,301,2.9,7.199999999999999,11.070041857683874,1
2009,200933,0,342,1.6,6.1,9.450018832856852,1
2017,829470,1,334,2.0,7.0,11.61002923388656,1
2016,714729,0,96,1.2,5.8,11.339954163483576,1
2020,732031,0,351,2.1,7.4,12.420029487249495,1
2012,1196602,0,280,1.0,6.0,10.25998562914747,1
2000,1174232,1,378,3.1,6.1,9.4500194045573,1
2000,1839695,1,354,3.4,7.199999999999999,9.45003898128898,1
2014,2424785,0,306,1.0,6.3,10.799973652576284,1
2000,2206941,0,187,1.2,5.5,9.449993052178142,1
2005,1579278,0,166,2.3,5.0,9.44998519646407,1
2012,1874382,0,395,2.0,7.4,10.260018989595284,1
2000,219162,0,282,1.6,5.4,9.450016434656693,1
2004,1651669,0,394,2.5,5.9,9.449961376306458,1
2008,445771,1,220,2.9,6.800000000000001,9.44992905232014,1
2016,1962990,0,347,2.0,6.6000000000000005,11.339929485754215,1
2015,805584,0,315,2.0,6.4,11.070138626122253,1
2007,390907,0,301,1.3,6.3,9.449986639351565,1
2016,2119530,1,179,2.7,7.3,11.340006269159456,1
2014,692059,0,65,1.3,5.6000000000000005,10.799950210567806,1
2023,2222994,0,181,2.8,7.4,13.229978172120592,1
2000,2149741,0,204,1.0,4.2,9.449798493078674,0
2011,2202070,0,317,1.6,6.2,9.9899763621675,1
2004,2029681,1,139,2.6,5.2,9.449991783708544,1
2023,57711,0,370,2.4,7.9,13.229966775034834,2
2005,1316548,1,170,2.1,5.1,9.449995934045434,1
2000,371574,1,310,3.2,6.9,9.44999112017111,1
2000,1328890,0,327,1.6,5.2,9.450003915120194,1
2009,800506,0,110,2.2,5.5,9.450007180812868,1
2009,308989,1,107,3.3,5.6000000000000005,9.449992574992576,1
2002,923002,1,226,2.3,5.300000000000001,9.450029375285592,1
2016,2268467,1,268,2.6,7.199999999999999,11.33996081079585,1
2018,1003680,1,164,4.1,7.1,11.879985367786777,1
2010,353874,0,129,1.7,5.0,9.719974446337307,1
2017,1767321,0,178,2.3,6.0,11.610014104372356,1
2001,1855166,0,60,1.9,5.0,9.449896034728049,1
2008,1303159,0,361,1.9,6.2,9.450018004739851,1
2023,732121,0,122,3.2,7.0,13.230031436677054,1
2016,245507,1,118,2.2,6.800000000000001,11.339980059820538,1
2013,2211096,0,362,1.9,7.3,10.529982797818176,1
2003,515718,1,331,2.1,6.6000000000000005,9.449990655370048,1
2016,1206013,0,105,1.4,5.8,11.339980186948887,1
2016,1225370,0,139,1.3,5.4,11.340019394681772,1
2011,384267,0,109,1.9,6.1,9.98998218589542,1
2019,2432176,0,364,3.3,7.6,12.150013815639303,2
2017,706921,0,335,1.2,6.2,11.610001013017271,1
2002,2200357,1,288,3.2,6.9,9.449966307277627,1
2010,156948,0,392,1.2,5.8,9.720007210569849,1
2017,1420530,0,131,1.3,6.5,11.610031382480868,1
2003,1687346,0,228,2.4,5.8,9.450202349225153,1
2016,1429912,0,326,1.0,6.0,11.340026985303949,1
2017,661442,0,114,1.3,5.8,11.610005719273952,1
2004,2365632,0,289,1.3,4.9,9.449958681906388,0
2013,1782266,0,106,1.4,6.1,10.53001244160661,1
2009,1507931,0,137,1.5,5.2,9.449986873195064,1
2014,178514,0,365,1.2,6.4,10.800101692452968,1
2000,54983,0,338,1.7,5.699999999999999,9.450103188868916,1
2015,745269,0,120,1.6,6.4,11.069963563031372,1
2010,1075926,1,66,2.9,5.4,9.72007934758651,1
2022,217806,0,330,3.3,7.7,12.960054509837322,2
2019,691800,0,394,2.4,8.2,12.150016331183595,2
2005,116786,0,68,1.8,5.6000000000000005,9.450003002822651,1
2023,2414054,0,272,2.6,8.299999999999999,13.22998392509659,2
2021,1463387,0,224,2.1,7.0,12.689833317087434,1
2015,1559491,0,290,2.2,7.0,11.069985806310733,1
2001,132673,0,374,3.0,6.5,9.45001863698948,1
2000,2300056,1,215,2.0,6.0,9.450005082143488,1
2023,969372,0,74,2.4,6.800000000000001,13.230044760167468,1
2023,2406263,0,177,2.5,7.5,13.22996703828284,2
2008,689157,0,147,2.2,6.2,9.450007039159056,1
2021,1343520,0,63,3.1,6.9,12.689957425494615,1
